dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1.715108,3.789151,1.428656,1.790822,0.806125,-1.092997,5.521097
0.020000,1.741036,3.763989,1.464786,1.806529,0.785344,-1.039023,5.504544
0.020000,1.766765,3.738188,1.501223,1.821843,0.765739,-0.980258,5.488305
0.020000,1.792283,3.711762,1.537959,1.836791,0.747381,-0.917917,5.472402
0.020000,1.817582,3.684725,1.574987,1.851397,0.730316,-0.853230,5.456859
0.020000,1.842656,3.657091,1.612301,1.865689,0.714569,-0.787367,5.441697
0.020000,1.867498,3.628874,1.649895,1.879691,0.700140,-0.721460,5.426936
0.020000,1.892105,3.600090,1.687763,1.893432,0.687009,-0.656543,5.412592
0.020000,1.916476,3.570754,1.725902,1.906934,0.675138,-0.593556,5.398682
0.020000,1.940610,3.540880,1.764306,1.920224,0.664471,-0.533331,5.385219
0.020000,1.964508,3.510483,1.802973,1.933323,0.654940,-0.476559,5.372218
0.020000,1.988174,3.479579,1.841898,1.946252,0.646463,-0.423840,5.359688
0.020000,2.011611,3.448181,1.881078,1.959031,0.638950,-0.375642,5.347641
0.020000,2.034825,3.416304,1.920512,1.971677,0.632304,-0.332318,5.336085
0.020000,2.057822,3.383963,1.960196,1.984205,0.626421,-0.294144,5.325027
0.020000,2.080610,3.351171,2.000129,1.996629,0.621195,-0.261284,5.314476
0.020000,2.103198,3.317942,2.040308,2.008960,0.616518,-0.233858,5.304436
0.020000,2.125595,3.284290,2.080732,2.021205,0.612281,-0.211866,5.294914
0.020000,2.147813,3.250228,2.121399,2.033373,0.608374,-0.195357,5.285915
0.020000,2.169863,3.215770,2.162309,2.045467,0.604690,-0.184212,5.277444
0.020000,2.191758,3.180928,2.203459,2.057489,0.601121,-0.178437,5.269506
0.020000,2.213510,3.145716,2.244847,2.069440,0.597563,-0.177871,5.262105
0.020000,2.235134,3.110147,2.286474,2.081318,0.593914,-0.182492,5.255247
0.020000,2.256644,3.074234,2.328336,2.093120,0.590071,-0.192150,5.248936
0.020000,2.278057,3.037990,2.370433,2.104839,0.585934,-0.206815,5.243177
0.020000,2.299388,3.001428,2.412762,2.116467,0.581406,-0.226410,5.237978
0.020000,2.320654,2.964562,2.455322,2.127994,0.576388,-0.250882,5.233345
0.020000,2.341873,2.927406,2.498110,2.139410,0.570783,-0.280251,5.229285
0.020000,2.363062,2.889973,2.541124,2.150700,0.564493,-0.314500,5.225806
0.020000,2.384242,2.852279,2.584361,2.161848,0.557419,-0.353697,5.222919
0.020000,2.405432,2.814339,2.627818,2.172838,0.549461,-0.397915,5.220633
0.020000,2.426626,2.776211,2.671441,2.181126,0.414422,-6.751967,5.218963
0.020000,2.447800,2.738001,2.715125,2.184225,0.154950,-12.973575,5.217921
0.020000,2.468925,2.699810,2.758769,2.182199,-0.101289,-12.811978,5.217515
0.020000,2.489962,2.661774,2.802235,2.173283,-0.445818,-17.226444,5.217750
0.020000,2.510867,2.624025,2.845386,2.157572,-0.785570,-16.987572,5.218623
0.020000,2.531617,2.586660,2.888126,2.136974,-1.029870,-12.215024,5.220126
