dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1.372458,3.328635,0.995608,1.396322,1.284085,0.555922,5.619833
0.020000,1.394795,3.311023,1.024052,1.422219,1.294850,0.538272,5.611270
0.020000,1.417390,3.292899,1.053019,1.448326,1.305309,0.522937,5.603124
0.020000,1.440249,3.274263,1.082512,1.474636,1.315513,0.510215,5.595408
0.020000,1.463376,3.255118,1.112534,1.501146,1.325521,0.500371,5.588136
0.020000,1.486777,3.235468,1.143092,1.527854,1.335394,0.493640,5.581321
0.020000,1.510458,3.215315,1.174187,1.554758,1.345198,0.490235,5.574975
0.020000,1.534426,3.194664,1.205824,1.581858,1.355005,0.490350,5.569113
0.020000,1.558689,3.173521,1.238007,1.609156,1.364888,0.494148,5.563747
0.020000,1.583256,3.151890,1.270740,1.636654,1.374924,0.501784,5.558891
0.020000,1.608138,3.129779,1.304027,1.664358,1.385192,0.513393,5.554558
0.020000,1.633346,3.107193,1.337873,1.692274,1.395774,0.529098,5.550763
0.020000,1.658892,3.084143,1.372281,1.720409,1.406754,0.549007,5.547520
0.020000,1.684790,3.060636,1.407256,1.748773,1.418218,0.573218,5.544845
0.020000,1.711054,3.036681,1.442804,1.777378,1.430255,0.601817,5.542754
0.020000,1.737665,3.012323,1.478879,1.803777,1.319928,-5.516302,5.541265
0.020000,1.764566,2.987640,1.515389,1.825460,1.084136,-11.789646,5.540395
0.020000,1.791694,2.962723,1.552223,1.841727,0.813387,-13.537431,5.540155
0.020000,1.818945,2.937696,1.589223,1.849982,0.412756,-20.031535,5.540550
0.020000,1.846224,2.912678,1.626237,1.850694,0.035575,-18.859055,5.541572
0.020000,1.873471,2.887757,1.663162,1.846249,-0.222260,-12.891757,5.543210
0.020000,1.900632,2.863011,1.699905,1.837185,-0.453160,-11.545020,5.545445
0.020000,1.927689,2.838484,1.736425,1.825979,-0.560318,-5.357889,5.548261
0.020000,1.954653,2.814194,1.772716,1.814535,-0.572210,-0.594598,5.551640
0.020000,1.981530,2.790159,1.808773,1.802864,-0.583551,-0.567055,5.555567
0.020000,2.008331,2.766394,1.844592,1.790975,-0.594429,-0.543883,5.560029
0.020000,2.035062,2.742916,1.880170,1.778877,-0.604929,-0.524992,5.565011
0.020000,2.061729,2.719739,1.915502,1.766574,-0.615134,-0.510281,5.570499
0.020000,2.088340,2.696879,1.950583,1.754071,-0.625127,-0.499634,5.576480
0.020000,2.114898,2.674349,1.985410,1.741372,-0.634986,-0.492935,5.582942
0.020000,2.141409,2.652162,2.019980,1.728476,-0.644786,-0.490033,5.589870
0.020000,2.167876,2.630333,2.054288,1.715384,-0.654602,-0.490779,5.597251
0.020000,2.194302,2.608873,2.088329,1.702094,-0.664502,-0.494997,5.605073
0.020000,2.220688,2.587795,2.122102,1.688603,-0.674552,-0.502493,5.613322
0.020000,2.247037,2.567109,2.155600,1.674907,-0.684813,-0.513047,5.621984
0.020000,2.273347,2.546828,2.188820,1.661000,-0.695341,-0.526416,5.631045
0.020000,2.299619,2.526962,2.221757,1.646876,-0.706188,-0.542324,5.640491
0.020000,2.325850,2.507520,2.254408,1.632528,-0.717397,-0.560481,5.650307
0.020000,2.352038,2.488512,2.286767,1.617948,-0.729008,-0.580542,5.660476
0.020000,2.378180,2.469949,2.318829,1.603127,-0.741051,-0.602159,5.670984
0.020000,2.404271,2.451836,2.350590,1.588056,-0.753550,-0.624939,5.681813
0.020000,2.430305,2.434184,2.382045,1.572726,-0.766520,-0.648479,5.692946
0.020000,2.456276,2.416999,2.413187,1.557126,-0.779966,-0.672333,5.704365
0.020000,2.482178,2.400286,2.444012,1.541249,-0.793887,-0.696061,5.716051
0.020000,2.508001,2.384053,2.474514,1.525083,-0.808271,-0.719203,5.727985
0.020000,2.533737,2.368305,2.504686,1.508621,-0.823097,-0.741296,5.740148
0.020000,2.559376,2.353044,2.534524,1.491854,-0.838335,-0.761881,5.752519
0.020000,2.584908,2.338276,2.564019,1.474776,-0.853945,-0.780518,5.765076
0.020000,2.610321,2.324001,2.593167,1.457378,-0.869881,-0.796788,5.777799
0.020000,2.635604,2.310223,2.621960,1.439656,-0.886087,-0.810305,5.790666
0.020000,2.660743,2.296941,2.650392,1.421606,-0.902502,-0.820724,5.803656
0.020000,2.685726,2.284156,2.678456,1.403225,-0.919057,-0.827750,5.816745
0.020000,2.710539,2.271866,2.706147,1.384511,-0.935680,-0.831146,5.829912
0.020000,2.735169,2.260069,2.733456,1.365466,-0.952294,-0.830737,5.843134
0.020000,2.759601,2.248762,2.760378,1.346089,-0.968823,-0.826417,5.856390
0.020000,2.783822,2.237941,2.786905,1.326385,-0.985186,-0.818146,5.869657
0.020000,2.807815,2.227600,2.813033,1.306359,-1.001305,-0.805958,5.882914
0.020000,2.831568,2.217735,2.838753,1.286017,-1.017104,-0.789950,5.896140
0.020000,2.855066,2.208336,2.864060,1.265367,-1.032510,-0.770291,5.909314
0.020000,2.878294,2.199398,2.888949,1.244418,-1.047454,-0.747197,5.922416
0.020000,2.901238,2.190912,2.913412,1.223180,-1.061873,-0.720956,5.935427
0.020000,2.923885,2.182867,2.937446,1.201666,-1.075710,-0.691875,5.948329
0.020000,2.946221,2.175254,2.961043,1.179888,-1.088917,-0.660320,5.961103
0.020000,2.968234,2.168063,2.984200,1.157859,-1.101450,-0.626660,5.973733
0.020000,2.989909,2.161281,3.006912,1.135593,-1.113276,-0.591308,5.986203
0.020000,3.011237,2.154897,3.029174,1.113106,-1.124369,-0.554648,5.998499
