dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.365508,6.109828,3.527773,0.611465,-1.221478,0.096201,0.082861
0.020000,3.377212,6.110760,3.539515,0.587076,-1.219425,0.102652,0.076191
0.020000,3.388437,6.111581,3.550769,0.562731,-1.217275,0.107497,0.069823
0.020000,3.399182,6.112300,3.561538,0.538430,-1.215055,0.110994,0.063752
0.020000,3.409446,6.112925,3.571822,0.514174,-1.212791,0.113191,0.057978
0.020000,3.419230,6.113466,3.581621,0.489964,-1.210507,0.114203,0.052495
0.020000,3.428535,6.113931,3.590937,0.465799,-1.208224,0.114150,0.047302
0.020000,3.437359,6.114327,3.599770,0.441680,-1.205960,0.113203,0.042396
0.020000,3.445705,6.114662,3.608123,0.417605,-1.203734,0.111295,0.037772
0.020000,3.453571,6.114942,3.615994,0.393574,-1.201560,0.108721,0.033429
0.020000,3.460959,6.115174,3.623386,0.369585,-1.199452,0.105375,0.029364
0.020000,3.467869,6.115364,3.630298,0.345637,-1.197423,0.101483,0.025573
0.020000,3.474302,6.115517,3.636733,0.321727,-1.195482,0.097013,0.022055
0.020000,3.480258,6.115639,3.642690,0.297854,-1.193641,0.092059,0.018806
0.020000,3.485737,6.115734,3.648170,0.274016,-1.191907,0.086681,0.015825
0.020000,3.490741,6.115806,3.653175,0.250210,-1.190288,0.080978,0.013109
0.020000,3.495270,6.115860,3.657703,0.226434,-1.188790,0.074893,0.010656
0.020000,3.499323,6.115898,3.661757,0.202686,-1.187419,0.068557,0.008465
0.020000,3.502902,6.115925,3.665336,0.178962,-1.186179,0.061991,0.006534
0.020000,3.506007,6.115943,3.668441,0.155261,-1.185075,0.055183,0.004861
0.020000,3.508639,6.115954,3.671073,0.131579,-1.184111,0.048235,0.003445
0.020000,3.510797,6.115960,3.673231,0.107913,-1.183289,0.041098,0.002285
0.020000,3.512482,6.115963,3.674916,0.084261,-1.182611,0.033909,0.001381
0.020000,3.513695,6.115965,3.676129,0.060619,-1.182080,0.026544,0.000730
0.020000,3.514460,6.115965,3.676894,0.038269,-1.117497,3.229119,0.000319
0.020000,3.514863,6.115965,3.677297,0.020161,-0.905403,10.604714,0.000103
0.020000,3.515023,6.115965,3.677457,0.007962,-0.609971,14.771613,0.000018
0.020000,3.515056,6.115965,3.677490,0.001669,-0.314611,14.767993,0.000000
0.020000,3.515056,6.115965,3.677490,0.000000,-0.083471,11.556992,0.000000
