dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1.193044,0.299085,1.193090,1.529221,0.993000,0.000000,0.000000
0.020000,1.224026,0.299085,1.224072,1.549081,0.993000,-0.000000,0.000000
0.020000,1.255405,0.299085,1.255450,1.568941,0.993000,0.000000,0.000000
0.020000,1.287181,0.299085,1.287226,1.588801,0.993000,0.000000,0.000000
0.020000,1.319354,0.299085,1.319400,1.608661,0.993000,0.000000,0.000000
0.020000,1.351924,0.299085,1.351970,1.628521,0.993000,0.000000,0.000000
0.020000,1.384892,0.299085,1.384938,1.648381,0.993000,-0.000000,0.000000
0.020000,1.418257,0.299085,1.418302,1.668241,0.993000,0.000000,0.000000
0.020000,1.452019,0.299085,1.452064,1.688101,0.993000,0.000000,0.000000
0.020000,1.486178,0.299085,1.486224,1.707961,0.993000,0.000000,0.000000
0.020000,1.520734,0.299085,1.520780,1.727821,0.993000,-0.000000,0.000000
0.020000,1.555688,0.299085,1.555734,1.747681,0.993000,0.000000,0.000000
0.020000,1.591039,0.299085,1.591084,1.767541,0.993000,0.000000,0.000000
0.020000,1.626787,0.299085,1.626832,1.787401,0.993000,0.000000,0.000000
0.020000,1.662932,0.299085,1.662978,1.807261,0.993000,-0.000000,0.000000
0.020000,1.699474,0.299085,1.699520,1.827121,0.993000,0.000000,0.000000
0.020000,1.736414,0.299085,1.736460,1.846981,0.993000,-0.000000,0.000000
0.020000,1.773751,0.299085,1.773797,1.866841,0.993000,0.000000,0.000000
0.020000,1.811485,0.299085,1.811531,1.886701,0.993000,-0.000000,0.000000
0.020000,1.849616,0.299085,1.849662,1.906561,0.993000,0.000000,0.000000
0.020000,1.888144,0.299085,1.888190,1.926421,0.993000,0.000000,0.000000
0.020000,1.927070,0.299085,1.927116,1.946281,0.993000,-0.000000,0.000000
0.020000,1.966393,0.299085,1.966439,1.966141,0.993000,0.000000,0.000000
0.020000,2.006113,0.299085,2.006159,1.986001,0.993000,0.000000,0.000000
0.020000,2.046230,0.299085,2.046276,2.005861,0.993000,-0.000000,0.000000
0.020000,2.086744,0.299085,2.086790,2.025721,0.993000,-0.000000,0.000000
0.020000,2.127656,0.299085,2.127702,2.045581,0.993000,0.000000,0.000000
0.020000,2.168965,0.299085,2.169011,2.065441,0.993000,0.000000,0.000000
0.020000,2.210621,0.299085,2.210667,2.082818,0.868875,-6.206252,0.000000
0.020000,2.252526,0.299085,2.252572,2.095231,0.620625,-12.412504,0.000000
0.020000,2.294559,0.299085,2.294605,2.101664,0.321654,-14.948568,0.000000
0.020000,2.336552,0.299085,2.336598,2.099635,-0.101443,-21.154820,0.000000
0.020000,2.378355,0.299085,2.378401,2.090159,-0.473818,-18.618756,0.000000
0.020000,2.419869,0.299085,2.419915,2.075717,-0.722068,-12.412504,0.000000
0.020000,2.461016,0.299085,2.461062,2.057325,-0.919597,-9.876440,0.000000
0.020000,2.501765,0.299085,2.501811,2.037465,-0.993000,-3.670188,0.000000
0.020000,2.542117,0.299085,2.542163,2.017605,-0.993000,-0.000000,0.000000
0.020000,2.582072,0.299085,2.582118,1.997745,-0.993000,0.000000,0.000000
0.020000,2.621630,0.299085,2.621676,1.977885,-0.993000,-0.000000,0.000000
0.020000,2.660790,0.299085,2.660836,1.958025,-0.993000,0.000000,0.000000
0.020000,2.699554,0.299085,2.699599,1.938165,-0.993000,-0.000000,0.000000
0.020000,2.737920,0.299085,2.737966,1.918305,-0.993000,0.000000,0.000000
0.020000,2.775889,0.299085,2.775934,1.898445,-0.993000,-0.000000,0.000000
0.020000,2.813460,0.299085,2.813506,1.878585,-0.993000,0.000000,0.000000
0.020000,2.850635,0.299085,2.850681,1.858725,-0.993000,-0.000000,0.000000
0.020000,2.887412,0.299085,2.887458,1.838865,-0.993000,0.000000,0.000000
0.020000,2.923792,0.299085,2.923838,1.819005,-0.993000,0.000000,0.000000
0.020000,2.959775,0.299085,2.959821,1.799145,-0.993000,0.000000,0.000000
0.020000,2.995361,0.299085,2.995407,1.779285,-0.993000,-0.000000,0.000000
0.020000,3.030549,0.299085,3.030595,1.759425,-0.993000,0.000000,0.000000
0.020000,3.065341,0.299085,3.065387,1.739565,-0.993000,-0.000000,0.000000
0.020000,3.099735,0.299085,3.099781,1.719705,-0.993000,0.000000,0.000000
0.020000,3.133732,0.299085,3.133778,1.699845,-0.993000,-0.000000,0.000000
0.020000,3.167331,0.299085,3.167377,1.679985,-0.993000,0.000000,0.000000
0.020000,3.200534,0.299085,3.200580,1.660125,-0.993000,0.000000,0.000000
0.020000,3.233339,0.299085,3.233385,1.640265,-0.993000,-0.000000,0.000000
0.020000,3.265747,0.299085,3.265793,1.620405,-0.993000,0.000000,0.000000
0.020000,3.297758,0.299085,3.297804,1.600545,-0.993000,-0.000000,0.000000
0.020000,3.329372,0.299085,3.329418,1.580685,-0.993000,0.000000,0.000000
0.020000,3.360589,0.299085,3.360634,1.560825,-0.993000,-0.000000,0.000000
0.020000,3.391408,0.299085,3.391454,1.540965,-0.993000,0.000000,0.000000
0.020000,3.421830,0.299085,3.421876,1.521105,-0.993000,0.000000,0.000000
0.020000,3.451855,0.299085,3.451901,1.501245,-0.993000,-0.000000,0.000000
0.020000,3.481483,0.299085,3.481528,1.481385,-0.993000,0.000000,0.000000
0.020000,3.510713,0.299085,3.510759,1.461525,-0.993000,-0.000000,0.000000
0.020000,3.539546,0.299085,3.539592,1.441665,-0.993000,-0.000000,0.000000
0.020000,3.567982,0.299085,3.568028,1.421805,-0.993000,0.000000,0.000000
0.020000,3.596021,0.299085,3.596067,1.401945,-0.993000,0.000000,0.000000
0.020000,3.623663,0.299085,3.623709,1.382085,-0.993000,-0.000000,0.000000
0.020000,3.650908,0.299085,3.650953,1.362225,-0.993000,0.000000,0.000000
0.020000,3.677755,0.299085,3.677801,1.342365,-0.993000,-0.000000,0.000000
0.020000,3.704205,0.299085,3.704251,1.322505,-0.993000,0.000000,0.000000
0.020000,3.730258,0.299085,3.730304,1.302645,-0.993000,-0.000000,0.000000
0.020000,3.755914,0.299085,3.755959,1.282785,-0.993000,0.000000,0.000000
0.020000,3.781172,0.299085,3.781218,1.262925,-0.993000,0.000000,0.000000
0.020000,3.806033,0.299085,3.806079,1.243065,-0.993000,-0.000000,0.000000
0.020000,3.830497,0.299085,3.830543,1.223205,-0.993000,0.000000,0.000000
0.020000,3.854564,0.299085,3.854610,1.203345,-0.993000,0.000000,0.000000
0.020000,3.878234,0.299085,3.878280,1.183485,-0.993000,0.000000,0.000000
0.020000,3.901507,0.299085,3.901552,1.163625,-0.993000,-0.000000,0.000000
0.020000,3.924382,0.299085,3.924428,1.143765,-0.993000,0.000000,0.000000
0.020000,3.946860,0.299085,3.946906,1.123905,-0.993000,-0.000000,0.000000
0.020000,3.968941,0.299085,3.968987,1.104045,-0.993000,0.000000,0.000000
0.020000,3.990625,0.299085,3.990670,1.084185,-0.993000,0.000000,0.000000
0.020000,4.011911,0.299085,4.011957,1.064325,-0.993000,-0.000000,0.000000
0.020000,4.032800,0.299085,4.032846,1.044465,-0.993000,0.000000,0.000000
0.020000,4.053292,0.299085,4.053338,1.024605,-0.993000,-0.000000,0.000000
0.020000,4.073387,0.299085,4.073433,1.004745,-0.993000,0.000000,0.000000
0.020000,4.093085,0.299085,4.093131,0.984885,-0.993000,-0.000000,0.000000
0.020000,4.112386,0.299085,4.112431,0.965025,-0.993000,0.000000,0.000000
0.020000,4.131289,0.299085,4.131335,0.945165,-0.993000,0.000000,0.000000
0.020000,4.149795,0.299085,4.149841,0.925305,-0.993000,-0.000000,0.000000
0.020000,4.167904,0.299085,4.167950,0.905445,-0.993000,0.000000,0.000000
0.020000,4.185616,0.299085,4.185661,0.885585,-0.993000,0.000000,0.000000
0.020000,4.202930,0.299085,4.202976,0.865725,-0.993000,-0.000000,0.000000
0.020000,4.219847,0.299085,4.219893,0.845865,-0.993000,0.000000,0.000000
0.020000,4.236367,0.299085,4.236413,0.826005,-0.993000,0.000000,0.000000
0.020000,4.252490,0.299085,4.252536,0.806145,-0.993000,-0.000000,0.000000
0.020000,4.268216,0.299085,4.268262,0.786285,-0.993000,0.000000,0.000000
0.020000,4.283545,0.299085,4.283590,0.766425,-0.993000,0.000000,0.000000
0.020000,4.298476,0.299085,4.298522,0.746565,-0.993000,-0.000000,0.000000
0.020000,4.313010,0.299085,4.313056,0.726705,-0.993000,0.000000,0.000000
0.020000,4.327147,0.299085,4.327193,0.706845,-0.993000,0.000000,0.000000
0.020000,4.340886,0.299085,4.340932,0.686985,-0.993000,-0.000000,0.000000
0.020000,4.354229,0.299085,4.354275,0.667125,-0.993000,0.000000,0.000000
0.020000,4.367174,0.299085,4.367220,0.647265,-0.993000,-0.000000,0.000000
0.020000,4.379722,0.299085,4.379768,0.627405,-0.993000,0.000000,0.000000
0.020000,4.391873,0.299085,4.391919,0.607545,-0.993000,0.000000,0.000000
0.020000,4.403627,0.299085,4.403673,0.587685,-0.993000,-0.000000,0.000000
0.020000,4.414983,0.299085,4.415029,0.567825,-0.993000,0.000000,0.000000
0.020000,4.425943,0.299085,4.425988,0.547965,-0.993000,-0.000000,0.000000
0.020000,4.436505,0.299085,4.436551,0.528105,-0.993000,0.000000,0.000000
0.020000,4.446670,0.299085,4.446715,0.508245,-0.993000,0.000000,0.000000
0.020000,4.456437,0.299085,4.456483,0.488385,-0.993000,-0.000000,0.000000
0.020000,4.465808,0.299085,4.465854,0.468525,-0.993000,0.000000,0.000000
0.020000,4.474781,0.299085,4.474827,0.448665,-0.993000,-0.000000,0.000000
0.020000,4.483357,0.299085,4.483403,0.428805,-0.993000,0.000000,0.000000
0.020000,4.491536,0.299085,4.491582,0.408945,-0.993000,0.000000,0.000000
0.020000,4.499318,0.299085,4.499364,0.389085,-0.993000,-0.000000,0.000000
0.020000,4.506702,0.299085,4.506748,0.369225,-0.993000,0.000000,0.000000
0.020000,4.513690,0.299085,4.513735,0.349365,-0.993000,-0.000000,0.000000
0.020000,4.520280,0.299085,4.520326,0.329505,-0.993000,0.000000,0.000000
