dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.536549,1.486382,2.079670,1.953763,-2.293864,-3.579450,0.281716
0.020000,2.573087,1.497456,2.117849,1.908950,-2.240650,2.660683,0.306974
0.020000,2.608508,1.509181,2.155160,1.865551,-2.169972,3.533935,0.332481
0.020000,2.642827,1.521524,2.191631,1.823592,-2.097947,3.601204,0.358139
0.020000,2.676063,1.534451,2.227293,1.783077,-2.025723,3.611232,0.383854
0.020000,2.708235,1.547927,2.262173,1.743988,-1.954470,3.562660,0.409529
0.020000,2.739363,1.561912,2.296298,1.706281,-1.885333,3.456850,0.435072
0.020000,2.769469,1.576370,2.329696,1.669894,-1.819377,3.297787,0.460395
0.020000,2.798576,1.591262,2.362391,1.634743,-1.757543,3.091705,0.485415
0.020000,2.826706,1.606546,2.394406,1.600730,-1.700610,2.846617,0.510056
0.020000,2.853883,1.622184,2.425761,1.567747,-1.649177,2.571672,0.534249
0.020000,2.880130,1.638136,2.456474,1.535674,-1.603646,2.276549,0.557933
0.020000,2.905469,1.654359,2.486562,1.504389,-1.564230,1.970777,0.581056
0.020000,2.929923,1.670815,2.516037,1.473770,-1.530964,1.663322,0.603573
0.020000,2.953514,1.687463,2.544911,1.443696,-1.503723,1.362046,0.625448
0.020000,2.976264,1.704263,2.573192,1.414051,-1.482251,1.073583,0.646651
0.020000,2.998195,1.721176,2.600887,1.384727,-1.466189,0.803101,0.667162
0.020000,3.019326,1.738163,2.627999,1.355625,-1.455102,0.554361,0.686966
0.020000,3.039679,1.755185,2.654532,1.326655,-1.448507,0.329777,0.706053
0.020000,3.059273,1.772207,2.680487,1.297737,-1.445896,0.130555,0.724421
0.020000,3.078127,1.789191,2.705863,1.268802,-1.446758,-0.043110,0.742070
0.020000,3.096260,1.806103,2.730659,1.239790,-1.450593,-0.191775,0.759006
0.020000,3.113691,1.822909,2.754872,1.210651,-1.456928,-0.316745,0.775237
0.020000,3.130437,1.839576,2.778499,1.181345,-1.465319,-0.419544,0.790774
0.020000,3.146516,1.856073,2.801536,1.151838,-1.475363,-0.502183,0.805630
0.020000,3.161945,1.872370,2.823978,1.122104,-1.486695,-0.566638,0.819822
0.020000,3.176741,1.888438,2.845820,1.092124,-1.498996,-0.615029,0.833365
0.020000,3.190919,1.904251,2.867058,1.061884,-1.511983,-0.649342,0.846276
0.020000,3.204495,1.919781,2.887685,1.031376,-1.525414,-0.671559,0.858574
0.020000,3.217484,1.935005,2.907697,1.000594,-1.539083,-0.683456,0.870277
0.020000,3.229900,1.949899,2.927088,0.969538,-1.552816,-0.686629,0.881403
0.020000,3.241759,1.964441,2.945852,0.938208,-1.566468,-0.682613,0.891970
0.020000,3.253072,1.978610,2.963984,0.906610,-1.579921,-0.672633,0.901997
0.020000,3.263854,1.992388,2.981479,0.874748,-1.593079,-0.657890,0.911501
0.020000,3.274117,2.005755,2.998332,0.842631,-1.605865,-0.639308,0.920499
0.020000,3.283873,2.018695,3.014537,0.810267,-1.618220,-0.617774,0.929008
0.020000,3.293134,2.031191,3.030090,0.777665,-1.630099,-0.593942,0.937043
0.020000,3.301910,2.043228,3.044987,0.744835,-1.641468,-0.568447,0.944620
0.020000,3.310211,2.054793,3.059223,0.711789,-1.652304,-0.541792,0.951753
0.020000,3.318049,2.065871,3.072794,0.678538,-1.662591,-0.514348,0.958456
0.020000,3.325431,2.076452,3.085696,0.645091,-1.672320,-0.486461,0.964742
0.020000,3.332367,2.086524,3.097925,0.611461,-1.681488,-0.458399,0.970624
0.020000,3.338866,2.096076,3.109478,0.577659,-1.690095,-0.430373,0.976112
0.020000,3.344935,2.105099,3.120352,0.543697,-1.698146,-0.402513,0.981218
0.020000,3.350582,2.113583,3.130544,0.509584,-1.705646,-0.375011,0.985951
0.020000,3.355813,2.121521,3.140050,0.475332,-1.712602,-0.347829,0.990321
0.020000,3.360635,2.128906,3.148869,0.440951,-1.719027,-0.321209,0.994337
0.020000,3.365053,2.135729,3.156998,0.406453,-1.724926,-0.294958,0.998006
0.020000,3.369073,2.141986,3.164435,0.371846,-1.730312,-0.269313,1.001336
0.020000,3.372700,2.147670,3.171178,0.337142,-1.735195,-0.244132,1.004332
0.020000,3.375939,2.152777,3.177225,0.302351,-1.739584,-0.219443,1.007002
0.020000,3.378792,2.157302,3.182575,0.267481,-1.743489,-0.195262,1.009350
0.020000,3.381264,2.161241,3.187226,0.232543,-1.746918,-0.171472,1.011380
0.020000,3.383358,2.164592,3.191176,0.197545,-1.749881,-0.148117,1.013097
0.020000,3.385076,2.167350,3.194426,0.162497,-1.752383,-0.125122,1.014504
0.020000,3.386420,2.169515,3.196975,0.127409,-1.754431,-0.102424,1.015605
0.020000,3.387416,2.171121,3.198864,0.094485,-1.646196,5.411761,1.016419
0.020000,3.388113,2.172248,3.200189,0.066247,-1.411870,11.716294,1.016988
0.020000,3.388565,2.172980,3.201050,0.043020,-1.161344,12.526305,1.017358
0.020000,3.388826,2.173402,3.201546,0.024811,-0.910494,12.542534,1.017571
0.020000,3.388948,2.173600,3.201778,0.011622,-0.659440,12.552657,1.017670
0.020000,3.388985,2.173659,3.201847,0.003456,-0.408280,12.558007,1.017700
0.020000,3.388988,2.173664,3.201854,0.000315,-0.157075,12.560263,1.017703
0.020000,3.388988,2.173664,3.201854,0.000000,-0.015734,7.067053,1.017703
