dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.237802,6.440407,3.015236,2.109331,-0.576680,-0.044458,1.090318
0.020000,2.257382,6.477513,3.057192,2.097778,-0.577661,-0.049057,1.080050
0.020000,2.277243,6.514207,3.098916,2.086201,-0.578861,-0.059982,1.069219
0.020000,2.297398,6.550475,3.140407,2.074593,-0.580411,-0.077496,1.057827
0.020000,2.317859,6.586303,3.181666,2.062944,-0.582448,-0.101878,1.045878
0.020000,2.338638,6.621676,3.222691,2.051242,-0.585115,-0.133315,1.033375
0.020000,2.359746,6.656580,3.263481,2.039470,-0.588555,-0.172007,1.020322
0.020000,2.381191,6.690998,3.304033,2.027612,-0.592916,-0.218064,1.006725
0.020000,2.402982,6.724913,3.344346,2.015645,-0.598346,-0.271496,0.992592
0.020000,2.425125,6.758310,3.384417,2.003545,-0.604990,-0.332202,0.977931
0.020000,2.447626,6.791171,3.424242,1.991286,-0.612989,-0.399938,0.962753
0.020000,2.470487,6.823477,3.463819,1.978836,-0.622475,-0.474316,0.947071
0.020000,2.493710,6.855210,3.503142,1.966165,-0.633570,-0.554733,0.930900
0.020000,2.517294,6.886352,3.542207,1.953237,-0.646378,-0.640410,0.914256
0.020000,2.541238,6.916884,3.581007,1.940018,-0.660985,-0.730349,0.897160
0.020000,2.565535,6.946786,3.619537,1.926469,-0.677451,-0.823335,0.879633
0.020000,2.590180,6.976040,3.657788,1.912552,-0.695810,-0.917943,0.861700
0.020000,2.615162,7.004627,3.695752,1.898231,-0.716062,-1.012576,0.843388
0.020000,2.640470,7.032528,3.733422,1.883468,-0.738171,-1.105462,0.824727
0.020000,2.666089,7.059726,3.770786,1.868226,-0.762065,-1.194697,0.805748
0.020000,2.692004,7.086205,3.807836,1.852474,-0.787632,-1.278357,0.786486
0.020000,2.718195,7.111947,3.844559,1.836179,-0.814722,-1.354488,0.766976
0.020000,2.744640,7.136939,3.880946,1.819316,-0.843146,-1.421203,0.747258
0.020000,2.771317,7.161168,3.916983,1.801863,-0.872682,-1.476788,0.727370
0.020000,2.798200,7.184622,3.952659,1.783801,-0.903076,-1.519729,0.707353
0.020000,2.825262,7.207292,3.987961,1.765120,-0.934052,-1.548801,0.687249
0.020000,2.852473,7.229171,4.022878,1.745814,-0.965315,-1.563136,0.667099
0.020000,2.879804,7.250253,4.057395,1.725883,-0.996560,-1.562234,0.646946
0.020000,2.907224,7.270537,4.091502,1.705333,-1.027480,-1.546015,0.626830
0.020000,2.934700,7.290021,4.125186,1.684178,-1.057776,-1.514815,0.606792
0.020000,2.962201,7.308708,4.158434,1.662434,-1.087163,-1.469354,0.586871
0.020000,2.989693,7.326602,4.191237,1.640127,-1.115377,-1.410696,0.567106
0.020000,3.017143,7.343710,4.223582,1.617283,-1.142183,-1.340303,0.547532
0.020000,3.044521,7.360042,4.255461,1.593935,-1.167377,-1.259701,0.528182
0.020000,3.071794,7.375608,4.286864,1.570120,-1.190794,-1.170831,0.509088
0.020000,3.098931,7.390422,4.317781,1.545874,-1.212303,-1.075457,0.490279
0.020000,3.125903,7.404499,4.348206,1.521237,-1.231816,-0.975629,0.471781
0.020000,3.152682,7.417856,4.378131,1.496252,-1.249278,-0.873130,0.453618
0.020000,3.179240,7.430512,4.407550,1.470958,-1.264675,-0.769840,0.435809
0.020000,3.205551,7.442487,4.436458,1.445398,-1.278021,-0.667266,0.418372
0.020000,3.231592,7.453800,4.464850,1.419611,-1.289361,-0.567011,0.401324
0.020000,3.257340,7.464474,4.492723,1.393635,-1.298764,-0.470143,0.384676
0.020000,3.282774,7.474531,4.520073,1.367509,-1.306321,-0.377860,0.368439
0.020000,3.307875,7.483994,4.546898,1.341266,-1.312137,-0.290820,0.352619
0.020000,3.332625,7.492886,4.573197,1.314939,-1.316332,-0.209721,0.337224
0.020000,3.357007,7.501230,4.598968,1.288559,-1.319030,-0.134912,0.322256
0.020000,3.381009,7.509050,4.624211,1.262152,-1.320363,-0.066638,0.307718
0.020000,3.404615,7.516369,4.648926,1.235742,-1.320462,-0.004978,0.293609
0.020000,3.427814,7.523211,4.673113,1.209353,-1.319459,0.050155,0.279928
0.020000,3.450596,7.529596,4.696773,1.183004,-1.317482,0.098870,0.266672
0.020000,3.472951,7.535549,4.719907,1.156711,-1.314650,0.141571,0.253839
0.020000,3.494872,7.541091,4.742517,1.130489,-1.311085,0.178286,0.241421
0.020000,3.516349,7.546242,4.764604,1.104351,-1.306890,0.209736,0.229416
0.020000,3.537379,7.551025,4.786170,1.078308,-1.302169,0.236020,0.217815
0.020000,3.557954,7.555458,4.807218,1.052367,-1.297016,0.257671,0.206612
0.020000,3.578071,7.559560,4.827749,1.026537,-1.291513,0.275126,0.195800
0.020000,3.597725,7.563352,4.847765,1.000822,-1.285739,0.288700,0.185371
0.020000,3.616913,7.566850,4.867270,0.975227,-1.279762,0.298865,0.175317
0.020000,3.635633,7.570073,4.886265,0.949754,-1.273644,0.305932,0.165629
0.020000,3.653882,7.573036,4.904753,0.924405,-1.267437,0.310333,0.156300
0.020000,3.671659,7.575755,4.922736,0.899182,-1.261190,0.312334,0.147322
0.020000,3.688962,7.578246,4.940218,0.874083,-1.254946,0.312208,0.138685
0.020000,3.705790,7.580524,4.957200,0.849108,-1.248738,0.310391,0.130381
0.020000,3.722144,7.582602,4.973685,0.824256,-1.242599,0.306957,0.122403
0.020000,3.738022,7.584494,4.989676,0.799525,-1.236555,0.302218,0.114741
0.020000,3.753425,7.586211,5.005174,0.774912,-1.230627,0.296383,0.107389
0.020000,3.768353,7.587767,5.020182,0.750416,-1.224834,0.289645,0.100339
0.020000,3.782805,7.589173,5.034703,0.726032,-1.219192,0.282116,0.093582
0.020000,3.796783,7.590439,5.048738,0.701758,-1.213713,0.273964,0.087113
0.020000,3.810287,7.591576,5.062290,0.677589,-1.208405,0.265355,0.080922
0.020000,3.823318,7.592594,5.075360,0.653524,-1.203279,0.256305,0.075004
0.020000,3.835876,7.593502,5.087952,0.629557,-1.198339,0.247039,0.069353
0.020000,3.847963,7.594309,5.100065,0.605685,-1.193589,0.237481,0.063961
0.020000,3.859579,7.595023,5.111703,0.581905,-1.189032,0.227849,0.058822
0.020000,3.870726,7.595652,5.122868,0.558211,-1.184670,0.218109,0.053932
0.020000,3.881403,7.596203,5.133560,0.534601,-1.180503,0.208329,0.049283
