dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1.711253,1.240472,1.277322,1.605290,0.935974,-0.147406,5.926619
0.020000,1.741657,1.229050,1.309801,1.623952,0.933094,-0.144012,5.921005
0.020000,1.772345,1.217325,1.342652,1.642558,0.930281,-0.140648,5.915485
0.020000,1.803314,1.205298,1.375874,1.661108,0.927533,-0.137391,5.910061
0.020000,1.834561,1.192969,1.409466,1.679605,0.924849,-0.134246,5.904737
0.020000,1.866086,1.180338,1.443427,1.698050,0.922224,-0.131241,5.899518
0.020000,1.897886,1.167407,1.477756,1.716443,0.919656,-0.128367,5.894406
0.020000,1.929960,1.154174,1.512452,1.734786,0.917143,-0.125687,5.889405
0.020000,1.962305,1.140642,1.547513,1.753079,0.914679,-0.123165,5.884518
0.020000,1.994920,1.126812,1.582940,1.771324,0.912262,-0.120890,5.879748
0.020000,2.027804,1.112684,1.618730,1.789522,0.909886,-0.118788,5.875099
0.020000,2.060956,1.098261,1.654884,1.807673,0.907547,-0.116962,5.870574
0.020000,2.094374,1.083544,1.691399,1.825778,0.905239,-0.115369,5.866175
0.020000,2.128059,1.068536,1.728276,1.843837,0.902958,-0.114044,5.861906
0.020000,2.162008,1.053238,1.765513,1.861851,0.900698,-0.113001,5.857770
0.020000,2.196222,1.037653,1.803109,1.879820,0.898453,-0.112253,5.853770
0.020000,2.230700,1.021783,1.841064,1.897744,0.896217,-0.111832,5.849908
0.020000,2.265442,1.005633,1.879377,1.915624,0.893983,-0.111695,5.846189
0.020000,2.300448,0.989204,1.918046,1.933459,0.891744,-0.111945,5.842614
0.020000,2.335718,0.972501,1.957071,1.951249,0.889494,-0.112502,5.839187
0.020000,2.371251,0.955526,1.996451,1.968993,0.887225,-0.113447,5.835910
0.020000,2.407049,0.938284,2.036185,1.986692,0.884929,-0.114772,5.832788
0.020000,2.443112,0.920780,2.076272,2.004344,0.882600,-0.116481,5.829823
0.020000,2.479441,0.903016,2.116711,2.021948,0.880228,-0.118603,5.827017
0.020000,2.516036,0.884999,2.157501,2.039505,0.877805,-0.121156,5.824376
0.020000,2.552899,0.866732,2.198641,2.057011,0.875322,-0.124147,5.821901
0.020000,2.590030,0.848222,2.240130,2.074466,0.872770,-0.127592,5.819596
0.020000,2.627431,0.829473,2.281968,2.091869,0.870139,-0.131531,5.817465
0.020000,2.665104,0.810492,2.324152,2.109218,0.867420,-0.135949,5.815511
0.020000,2.703050,0.791285,2.366682,2.126510,0.864602,-0.140906,5.813738
0.020000,2.741271,0.771858,2.409557,2.143743,0.861674,-0.146394,5.812150
0.020000,2.779769,0.752217,2.452775,2.160916,0.858625,-0.152457,5.810752
0.020000,2.818545,0.732371,2.496336,2.178024,0.855443,-0.159109,5.809546
0.020000,2.857603,0.712326,2.540237,2.195067,0.852115,-0.166387,5.808539
0.020000,2.896945,0.692090,2.584478,2.212039,0.848629,-0.174322,5.807734
0.020000,2.936573,0.671672,2.629057,2.228939,0.844970,-0.182937,5.807136
0.020000,2.976490,0.651081,2.673972,2.245761,0.841124,-0.192278,5.806751
0.020000,3.016699,0.630324,2.719222,2.262503,0.837077,-0.202381,5.806584
0.020000,3.057202,0.609413,2.764805,2.279159,0.832811,-0.213284,5.806640
0.020000,3.098004,0.588356,2.810720,2.295725,0.828310,-0.225033,5.806926
0.020000,3.139107,0.567165,2.856964,2.312196,0.823557,-0.237675,5.807447
0.020000,3.180514,0.545851,2.903535,2.328567,0.818532,-0.251259,5.808212
0.020000,3.222230,0.524425,2.950432,2.344831,0.813215,-0.265840,5.809226
0.020000,3.264258,0.502899,2.997651,2.360983,0.807586,-0.281473,5.810498
0.020000,3.306601,0.481286,3.045191,2.377015,0.801621,-0.298219,5.812035
0.020000,3.349265,0.459600,3.093050,2.392921,0.795298,-0.316133,5.813846
0.020000,3.392252,0.437855,3.141224,2.408693,0.788593,-0.335291,5.815939
0.020000,3.435566,0.416066,3.189710,2.424323,0.781477,-0.355761,5.818325
0.020000,3.479169,0.394271,3.238457,2.437344,0.651060,-6.520888,5.821010
0.020000,3.522976,0.372528,3.287363,2.445312,0.398410,-12.632499,5.823998
0.020000,3.566904,0.350897,3.336328,2.448254,0.147087,-12.566123,5.827291
0.020000,3.610870,0.329435,3.385252,2.446197,-0.102843,-12.496489,5.830889
0.020000,3.654833,0.308179,3.434085,2.441610,-0.229346,-6.325169,5.834794
0.020000,3.698797,0.287141,3.482823,2.436940,-0.233525,-0.208958,5.839010
0.020000,3.742768,0.266337,3.531467,2.432179,-0.238030,-0.225226,5.843545
0.020000,3.786747,0.245780,3.580013,2.427322,-0.242862,-0.241626,5.848405
0.020000,3.830739,0.225487,3.628461,2.422361,-0.248024,-0.258097,5.853597
0.020000,3.874747,0.205471,3.676806,2.417291,-0.253516,-0.274605,5.859128
0.020000,3.918774,0.185749,3.725049,2.412104,-0.259338,-0.291094,5.865005
0.020000,3.962822,0.166337,3.773184,2.406794,-0.265488,-0.307493,5.871237
0.020000,4.006894,0.147251,3.821212,2.401355,-0.271962,-0.323698,5.877834
0.020000,4.050991,0.128508,3.869127,2.395780,-0.278754,-0.339597,5.884802
0.020000,4.095116,0.110125,3.916928,2.390063,-0.285855,-0.355077,5.892154
0.020000,4.139270,0.092120,3.964612,2.384198,-0.293255,-0.369956,5.899897
0.020000,4.183454,0.074511,4.012176,2.378179,-0.300935,-0.384028,5.908043
0.020000,4.227668,0.057316,4.059616,2.372002,-0.308878,-0.397138,5.916602
0.020000,4.271913,0.040555,4.106929,2.365661,-0.317057,-0.408941,5.925584
0.020000,4.316188,0.024246,4.154112,2.359152,-0.325441,-0.419205,5.935003
0.020000,4.360492,0.008410,4.201162,2.352472,-0.333992,-0.427558,5.944867
0.020000,4.404824,-0.006934,4.248074,2.345619,-0.342665,-0.433636,5.955190
0.020000,4.449183,-0.021764,4.294846,2.338591,-0.351404,-0.436983,5.965983
0.020000,4.493565,-0.036060,4.341474,2.331388,-0.360147,-0.437132,5.977257
0.020000,4.537968,-0.049799,4.387954,2.324011,-0.368818,-0.433543,5.989025
0.020000,4.582388,-0.062962,4.434283,2.316465,-0.377330,-0.425621,6.001297
0.020000,4.626822,-0.075524,4.480458,2.308753,-0.385585,-0.412753,6.014085
0.020000,4.671263,-0.087465,4.526476,2.300884,-0.393470,-0.394244,6.027399
0.020000,4.715707,-0.098762,4.572333,2.292866,-0.400858,-0.369386,6.041249
0.020000,4.760148,-0.109393,4.618027,2.284714,-0.407607,-0.337469,6.055644
0.020000,4.804578,-0.119334,4.663556,2.276443,-0.413562,-0.297723,6.070592
0.020000,4.848991,-0.128563,4.708918,2.268072,-0.418551,-0.249464,6.086099
0.020000,4.893377,-0.137058,4.754110,2.259624,-0.422391,-0.191984,6.102172
0.020000,4.937730,-0.144797,4.799133,2.251126,-0.424885,-0.124714,6.118812
0.020000,4.982039,-0.151758,4.843985,2.242610,-0.425828,-0.047173,6.136022
0.020000,5.026294,-0.157919,4.888667,2.234110,-0.425009,0.040984,6.153800
0.020000,5.070486,-0.163259,4.933180,2.225665,-0.422212,0.139813,6.172143
0.020000,5.114603,-0.167759,4.977527,2.217321,-0.417228,0.249205,6.191044
0.020000,5.158636,-0.171398,5.021709,2.209124,-0.409855,0.368659,6.210493
0.020000,5.202572,-0.174159,5.065732,2.201126,-0.399908,0.497354,6.230476
0.020000,5.246400,-0.176023,5.109599,2.193381,-0.387227,0.634062,6.250977
0.020000,5.290081,-0.176974,5.153291,2.184589,-0.439603,-2.618789,6.271962
0.020000,5.333534,-0.176998,5.196744,2.172650,-0.596950,-7.867346,0.010185
0.020000,5.376661,-0.176092,5.239881,2.156845,-0.790277,-9.666373,0.031940
0.020000,5.419367,-0.174258,5.282627,2.137271,-0.978670,-9.419670,0.053960
0.020000,5.461585,-0.171508,5.324934,2.115357,-1.095699,-5.851425,0.076171
0.020000,5.503292,-0.167857,5.366800,2.093311,-1.102308,-0.330477,0.098519
0.020000,5.544482,-0.163320,5.408239,2.071968,-1.067172,1.756841,0.120957
0.020000,5.585151,-0.157913,5.449266,2.051335,-1.031625,1.777311,0.143437
0.020000,5.625294,-0.151655,5.489894,2.031414,-0.996073,1.777602,0.165912
0.020000,5.664909,-0.144564,5.530138,2.012195,-0.960921,1.757629,0.188335
0.020000,5.703991,-0.136662,5.570011,1.993664,-0.926562,1.717937,0.210659
0.020000,5.742539,-0.127971,5.609527,1.975797,-0.893369,1.659641,0.232841
0.020000,5.780552,-0.118514,5.648699,1.958563,-0.861682,1.584382,0.254838
0.020000,5.818027,-0.108315,5.687537,1.941927,-0.831798,1.494173,0.276610
0.020000,5.854965,-0.097398,5.726054,1.925848,-0.803970,1.391400,0.298120
0.020000,5.891364,-0.085789,5.764260,1.910280,-0.778397,1.278671,0.319334
0.020000,5.927225,-0.073514,5.802163,1.895175,-0.755225,1.158601,0.340220
0.020000,5.962548,-0.060600,5.839773,1.880484,-0.734547,1.033893,0.360752
0.020000,5.997334,-0.047074,5.877096,1.866156,-0.716406,0.907047,0.380904
0.020000,6.031584,-0.032963,5.914139,1.852140,-0.700797,0.780424,0.400657
0.020000,6.065299,-0.018295,5.950907,1.838387,-0.687674,0.656145,0.419991
0.020000,6.098481,-0.003098,5.987403,1.824847,-0.676956,0.535906,0.438894
0.020000,6.131133,0.012600,6.023633,1.811477,-0.668530,0.421340,0.457353
0.020000,6.163257,0.028772,6.059598,1.798232,-0.662259,0.313519,0.475361
0.020000,6.194855,0.045390,6.095299,1.785072,-0.657994,0.213249,0.492912
0.020000,6.225931,0.062426,6.130738,1.771960,-0.655571,0.121161,0.510002
0.020000,6.256487,0.079855,6.165916,1.758864,-0.654819,0.037623,0.526631
0.020000,6.286528,0.097648,6.200831,1.745753,-0.655567,-0.037431,0.542798
0.020000,6.316057,0.115780,6.235483,1.732600,-0.657647,-0.103978,0.558509
0.020000,6.345079,0.134226,6.269870,1.719382,-0.660895,-0.162405,0.573765
0.020000,6.373598,0.152959,6.303992,1.706079,-0.665151,-0.212813,0.588574
0.020000,6.401619,0.171956,6.337845,1.692673,-0.670272,-0.256038,0.602942
0.020000,6.429146,0.191193,6.371428,1.679151,-0.676118,-0.292309,0.616877
0.020000,6.456186,0.210647,6.404738,1.665500,-0.682564,-0.322288,0.630388
0.020000,6.482742,0.230294,6.437773,1.651710,-0.689494,-0.346500,0.643483
0.020000,6.508821,0.250113,6.470528,1.637774,-0.696805,-0.365577,0.656173
0.020000,6.534429,0.270083,6.503002,1.623686,-0.704405,-0.379991,0.668467
0.020000,6.559570,0.290184,6.535191,1.609441,-0.712211,-0.390286,0.680377
0.020000,6.584251,0.310396,6.567091,1.595038,-0.720151,-0.396994,0.691912
0.020000,6.608477,0.330699,6.598701,1.580475,-0.728163,-0.400606,0.703084
0.020000,6.632256,0.351076,6.630016,1.565751,-0.736190,-0.401376,0.713903
0.020000,6.655592,0.371509,6.661033,1.550868,-0.744191,-0.400017,0.724380
0.020000,6.678492,0.391981,6.691750,1.535825,-0.752120,-0.396457,0.734526
0.020000,6.700962,0.412475,6.722162,1.520626,-0.759949,-0.391451,0.744350
0.020000,6.723008,0.432977,6.752268,1.505273,-0.767648,-0.384963,0.753864
0.020000,6.744635,0.453471,6.782063,1.489769,-0.775196,-0.377390,0.763077
0.020000,6.765851,0.473943,6.811545,1.474118,-0.782574,-0.368903,0.772000
0.020000,6.786661,0.494379,6.840712,1.458322,-0.789770,-0.359796,0.780641
0.020000,6.807071,0.514766,6.869560,1.442387,-0.796769,-0.349975,0.789011
0.020000,6.827087,0.535091,6.898086,1.426316,-0.803569,-0.339966,0.797117
0.020000,6.846714,0.555343,6.926288,1.410112,-0.810159,-0.329512,0.804970
0.020000,6.865959,0.575510,6.954164,1.393782,-0.816542,-0.319165,0.812578
