dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.433351,4.940410,2.413089,2.332326,-1.985786,-13.311822,0.803953
0.020000,2.465231,4.973221,2.458837,2.287419,-2.245343,-12.977867,0.795415
0.020000,2.496705,5.005031,2.503587,2.237468,-2.497580,-12.611840,0.785792
0.020000,2.527738,5.035766,2.547263,2.183815,-2.682646,-9.253330,0.775130
0.020000,2.558327,5.065392,2.589847,2.129203,-2.730564,-2.395855,0.763471
0.020000,2.588487,5.093901,2.631349,2.075116,-2.704384,1.308976,0.750848
0.020000,2.618230,5.121288,2.671781,2.021572,-2.677165,1.360953,0.737298
0.020000,2.647564,5.147550,2.711153,1.968603,-2.648453,1.435607,0.722861
0.020000,2.676495,5.172685,2.749478,1.916247,-2.617839,1.530689,0.707575
0.020000,2.705026,5.196698,2.786769,1.864547,-2.584970,1.643443,0.691486
0.020000,2.733157,5.219594,2.823040,1.813556,-2.549559,1.770548,0.674641
0.020000,2.760888,5.241383,2.858306,1.763328,-2.511398,1.908076,0.657091
0.020000,2.788216,5.262075,2.892585,1.713921,-2.470366,2.051582,0.638891
0.020000,2.815138,5.281687,2.925893,1.665392,-2.426444,2.196114,0.620099
0.020000,2.841648,5.300237,2.958249,1.617797,-2.379716,2.336395,0.600779
0.020000,2.867743,5.317745,2.989672,1.571190,-2.330377,2.466964,0.580995
0.020000,2.893415,5.334236,3.020185,1.525615,-2.278728,2.582437,0.560817
0.020000,2.918659,5.349735,3.049807,1.481112,-2.225173,2.677723,0.540317
0.020000,2.943468,5.364272,3.078561,1.437708,-2.170207,2.748315,0.519568
0.020000,2.967836,5.377876,3.106470,1.395420,-2.114397,2.790529,0.498644
0.020000,2.991757,5.390580,3.133555,1.354253,-2.058362,2.801719,0.477622
0.020000,3.015225,5.402416,3.159839,1.314198,-2.002753,2.780433,0.456574
0.020000,3.038233,5.413421,3.185343,1.275233,-1.948223,2.726504,0.435575
0.020000,3.060776,5.423628,3.210090,1.237325,-1.895403,2.641026,0.414694
0.020000,3.082849,5.433074,3.234098,1.200427,-1.844877,2.526290,0.393999
0.020000,3.104444,5.441795,3.257388,1.164484,-1.797165,2.385618,0.373554
0.020000,3.125556,5.449827,3.279977,1.129430,-1.752703,2.223109,0.353418
0.020000,3.146180,5.457205,3.301880,1.095193,-1.711833,2.043459,0.333647
0.020000,3.166310,5.463964,3.323114,1.061697,-1.674802,1.851574,0.314289
0.020000,3.185938,5.470141,3.343692,1.028862,-1.641753,1.652451,0.295389
0.020000,3.205059,5.475768,3.363624,0.996608,-1.612737,1.450814,0.276986
0.020000,3.223667,5.480878,3.382921,0.964853,-1.587716,1.251009,0.259113
0.020000,3.241755,5.485506,3.401591,0.933522,-1.566579,1.056848,0.241798
0.020000,3.259317,5.489681,3.419642,0.902539,-1.549149,0.871510,0.225064
0.020000,3.276344,5.493435,3.437079,0.871835,-1.535199,0.697501,0.208932
0.020000,3.292832,5.496798,3.453906,0.841345,-1.524466,0.536678,0.193413
0.020000,3.308772,5.499797,3.470126,0.811012,-1.516660,0.390281,0.178520
0.020000,3.324159,5.502460,3.485742,0.780783,-1.511481,0.258976,0.164259
0.020000,3.338986,5.504813,3.500754,0.750610,-1.508621,0.142989,0.150634
0.020000,3.353246,5.506883,3.515163,0.720455,-1.507780,0.042059,0.137646
0.020000,3.366932,5.508693,3.528968,0.690281,-1.508665,-0.044262,0.125294
0.020000,3.380039,5.510266,3.542170,0.660061,-1.511000,-0.116776,0.113574
0.020000,3.392561,5.511624,3.554765,0.629771,-1.514528,-0.176390,0.102483
0.020000,3.404492,5.512787,3.566753,0.599391,-1.519010,-0.224093,0.092013
0.020000,3.415827,5.513777,3.578131,0.568906,-1.524230,-0.261003,0.082159
0.020000,3.426561,5.514611,3.588897,0.538306,-1.529993,-0.288144,0.072912
0.020000,3.436689,5.515306,3.599049,0.507584,-1.536126,-0.306630,0.064264
0.020000,3.446206,5.515880,3.608584,0.476734,-1.542473,-0.317396,0.056206
0.020000,3.455109,5.516348,3.617499,0.445756,-1.548903,-0.321472,0.048731
0.020000,3.463394,5.516723,3.625792,0.414650,-1.555296,-0.319677,0.041829
0.020000,3.471056,5.517020,3.633460,0.383419,-1.561553,-0.312843,0.035493
0.020000,3.478094,5.517249,3.640501,0.352067,-1.567586,-0.301660,0.029713
0.020000,3.484504,5.517423,3.646913,0.320601,-1.573322,-0.286785,0.024483
0.020000,3.490283,5.517551,3.652694,0.289027,-1.578698,-0.268807,0.019795
0.020000,3.495429,5.517642,3.657841,0.257354,-1.583663,-0.248214,0.015643
0.020000,3.499940,5.517704,3.662353,0.225590,-1.588171,-0.225404,0.012020
0.020000,3.503815,5.517745,3.666228,0.193746,-1.592188,-0.200844,0.008921
0.020000,3.507052,5.517770,3.669464,0.161833,-1.595683,-0.174769,0.006342
0.020000,3.509649,5.517783,3.672062,0.129860,-1.598634,-0.147547,0.004279
0.020000,3.511626,5.517790,3.674039,0.098871,-1.549471,2.458128,0.002711
0.020000,3.513050,5.517793,3.675462,0.071169,-1.385062,8.220461,0.001585
0.020000,3.514010,5.517795,3.676423,0.048031,-1.156932,11.406481,0.000826
0.020000,3.514600,5.517795,3.677012,0.029465,-0.928279,11.432666,0.000360
0.020000,3.514909,5.517795,3.677322,0.015480,-0.699285,11.449716,0.000116
0.020000,3.515031,5.517795,3.677443,0.006078,-0.470093,11.459588,0.000020
0.020000,3.515056,5.517795,3.677469,0.001262,-0.240807,11.464284,6.283185
0.020000,3.515056,5.517795,3.677469,0.000000,-0.063076,8.886573,6.283185
