dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.479898,3.149105,2.377434,2.227472,-2.616954,-10.972023,5.577310
0.020000,2.513109,3.121058,2.420905,2.173529,-2.697155,-4.010075,5.586660
0.020000,2.545772,3.094018,2.463308,2.120139,-2.669491,1.383205,5.596926
0.020000,2.577901,3.067995,2.504654,2.067307,-2.641616,1.393759,5.608071
0.020000,2.609510,3.042993,2.544955,2.015044,-2.613156,1.422980,5.620058
0.020000,2.640607,3.019016,2.584222,1.963368,-2.583774,1.469123,5.632846
0.020000,2.671200,2.996064,2.622468,1.912305,-2.553171,1.530167,5.646396
0.020000,2.701295,2.974133,2.659706,1.861883,-2.521095,1.603769,5.660663
0.020000,2.730894,2.953218,2.695949,1.812136,-2.487350,1.687260,5.675603
0.020000,2.759999,2.933311,2.731211,1.763100,-2.451797,1.777657,5.691169
0.020000,2.788611,2.914401,2.765507,1.714813,-2.414363,1.871690,5.707311
0.020000,2.816728,2.896473,2.798853,1.667312,-2.375045,1.965875,5.723974
0.020000,2.844348,2.879511,2.831266,1.620634,-2.333914,2.056586,5.741106
0.020000,2.871469,2.863497,2.862762,1.574812,-2.291110,2.140185,5.758648
0.020000,2.898088,2.848409,2.893360,1.529875,-2.246847,2.213131,5.776542
0.020000,2.924201,2.834224,2.923076,1.485846,-2.201405,2.272147,5.794726
0.020000,2.949804,2.820917,2.951931,1.442744,-2.155118,2.314342,5.813139
0.020000,2.974894,2.808461,2.979943,1.400577,-2.108370,2.337361,5.831718
0.020000,2.999466,2.796828,3.007130,1.359345,-2.061581,2.339495,5.850401
0.020000,3.023517,2.785987,3.033511,1.319041,-2.015185,2.319758,5.869125
0.020000,3.047042,2.775909,3.059104,1.279649,-1.969627,2.277940,5.887830
0.020000,3.070037,2.766561,3.083926,1.241142,-1.925335,2.214595,5.906456
0.020000,3.092500,2.757913,3.107996,1.203488,-1.882714,2.131017,5.924947
0.020000,3.114425,2.749932,3.131329,1.166645,-1.842132,2.029126,5.943248
0.020000,3.135810,2.742585,3.153940,1.130567,-1.803904,1.911391,5.961308
0.020000,3.156649,2.735840,3.175844,1.095201,-1.768291,1.780657,5.979079
0.020000,3.176940,2.729665,3.197054,1.060492,-1.735491,1.640014,5.996518
0.020000,3.196679,2.724029,3.217582,1.026379,-1.705638,1.492647,6.013585
0.020000,3.215861,2.718900,3.237438,0.992803,-1.678804,1.341691,6.030243
0.020000,3.234483,2.714247,3.256632,0.959703,-1.655002,1.190103,6.046461
0.020000,3.252540,2.710041,3.275172,0.927019,-1.634189,1.040618,6.062211
0.020000,3.270028,2.706252,3.293066,0.894693,-1.616278,0.895556,6.077469
0.020000,3.286943,2.702852,3.310320,0.862671,-1.601139,0.756956,6.092216
0.020000,3.303281,2.699814,3.326938,0.830898,-1.588611,0.626389,6.106433
0.020000,3.319037,2.697111,3.342924,0.799328,-1.578510,0.505053,6.120107
0.020000,3.334208,2.694717,3.358282,0.767915,-1.570634,0.393809,6.133229
0.020000,3.348788,2.692607,3.373015,0.736620,-1.564772,0.293105,6.145790
0.020000,3.362775,2.690759,3.387123,0.705406,-1.560709,0.203178,6.157785
